UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,WEAPON20,DRUG20,LIQUOR20,WEAPON21,DRUG21,LIQUOR21,WEAPON22,DRUG22,LIQUOR22,FILTER20,FILTER21,FILTER22,Full_Address,Latitude,Longitude
153533001,Iowa Lakes Community College,186400,Iowa Lakes Community College - Estherville,300 S 18th Street,Estherville,IA,51334,4,"Public, 2-year",895.0,1065.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"300 S 18th Street, Estherville, IA 51334",43.3971588,-94.81718028378953
153533002,Iowa Lakes Community College,186400,Iowa Lakes Community College - Emmetsburg,3200 College Drive,Emmetsburg,IA,50536,4,"Public, 2-year",895.0,1065.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"3200 College Drive, Emmetsburg, IA 50536",43.123754,-94.692729
153603002,Iowa State University,186900,Rome Studios Campus,"Piazza delle Cinque Scole 23, int. 3",Rome,,00186,1,"Public, 4-year or above",16417.0,13552.0,29969.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,,46.3144754,11.0480288
153603003,Iowa State University,186900,Iowa State University-Uganda Program,"Mpirigiti Rural Training Centre, Bugabula Block 10, PO Box 218",Kamuli,,,1,"Public, 4-year or above",16417.0,13552.0,29969.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,,46.3144754,11.0480288
153630002,Iowa Western Community College,459800,Clarinda Center,923 East Washington,Clarinda,IA,51632,4,"Public, 2-year",2425.0,2917.0,5342.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"923 East Washington, Clarinda, IA 51632",40.739141,-95.02719573469388
153630003,Iowa Western Community College,459800,Cass County Center,705 Walnut Street,Atlantic,IA,50022,4,"Public, 2-year",2425.0,2917.0,5342.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"705 Walnut Street, Atlantic, IA 50022",41.4038492244898,-95.01173408163264
153630004,Iowa Western Community College,459800,Page Fremont Center,1001 W Sheridan Avenue,Shenandoah,IA,51601,4,"Public, 2-year",2425.0,2917.0,5342.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1001 W Sheridan Avenue, Shenandoah, IA 51601",40.766018,-95.378525
153658003,University of Iowa,189200,John and Mary Pappajohn Education Center,1200 Grand Avenue,Des Moines,IA,50309,1,"Public, 4-year or above",13316.0,16699.0,30015.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1200 Grand Avenue, Des Moines, IA 50309",41.58588195,-93.6330320492719
153737001,Kirkwood Community College,407600,Kirkwood Community College,6301 Kirkwood Blvd SW,Cedar Rapids,IA,52404,4,"Public, 2-year",5487.0,6919.0,12406.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"6301 Kirkwood Blvd SW, Cedar Rapids, IA 52404",41.917456092587486,-91.656552
153737002,Kirkwood Community College,407600,Benton County Center,111 West 3rd St.,Vinton,IA,52349,4,"Public, 2-year",5487.0,6919.0,12406.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"111 West 3rd St., Vinton, IA 52349",42.16875959007941,-92.0245565114992
153737003,Kirkwood Community College,407600,Cedar County Center,1410 Cedar Street,Tipton,IA,52772,4,"Public, 2-year",5487.0,6919.0,12406.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1410 Cedar Street, Tipton, IA 52772",41.780646399999995,-91.12740307058824
153737004,Kirkwood Community College,407600,Iowa City Campus,1816 Lower Muscatine Rd,Iowa City,IA,52240,4,"Public, 2-year",5487.0,6919.0,12406.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1816 Lower Muscatine Rd, Iowa City, IA 52240",41.64400005753665,-91.50888502744247
153737005,Kirkwood Community College,407600,Jones County Regional Center,220 Welter Drive,Monticello,IA,52310,4,"Public, 2-year",5487.0,6919.0,12406.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"220 Welter Drive, Monticello, IA 52310",42.2102523,-91.1857444
153737006,Kirkwood Community College,407600,Washington County Regional Center,2192 Lexington Blvd,Washington,IA,52353,4,"Public, 2-year",5487.0,6919.0,12406.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"2192 Lexington Blvd, Washington, IA 52353",41.30969790012393,-91.7204030307614
153737009,Kirkwood Community College,407600,Linn County Regional Center,1770 Boyson Road,Hiawatha,IA,52233,4,"Public, 2-year",5487.0,6919.0,12406.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1770 Boyson Road, Hiawatha, IA 52233",42.0449532,-91.6960522570009
153737010,Kirkwood Community College,407600,Kirkwood Regional Center At U.I,2301 Oakdale Blvd,Coralville,IA,52241,4,"Public, 2-year",5487.0,6919.0,12406.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"2301 Oakdale Blvd, Coralville, IA 52241",41.708385,-91.596309
153746001,La James International College-Cedar Falls,1300600,Main Campus,6322 UNIVERSITY AVE,CEDAR FALLS,IA,50613,6,"Private for-profit, 2-year",2.0,37.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"6322 UNIVERSITY AVE, CEDAR FALLS, IA 50613",42.5149668,-92.43408202358174
153764001,La James International College-Johnston,2274100,Main Campus,8805 Chambery Blvd,Johnston,IA,50131,6,"Private for-profit, 2-year",0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"8805 Chambery Blvd, Johnston, IA 50131",41.660729,-93.7385158
153782001,La James International College-Ft Dodge,842400,Main Campus,2419 5th Avenue South,FORT DODGE,IA,50501,6,"Private for-profit, 2-year",0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"2419 5th Avenue South, FORT DODGE, IA 50501",42.50112151105542,-94.1645287622368
153861001,Maharishi International University,1111300,Main Campus,1000 N 4TH ST,FAIRFIELD,IA,52557,2,"Private nonprofit, 4-year or above",1382.0,1291.0,2673.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1000 N 4TH ST, FAIRFIELD, IA 52557",41.0175318,-91.9673678
153922001,Marshalltown Community College,187500,Marshalltown Community College,3700 S CENTER ST,MARSHALLTOWN,IA,50158,4,"Public, 2-year",733.0,974.0,1707.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"3700 S CENTER ST, MARSHALLTOWN, IA 50158",42.001606,-92.912335
154059001,North Iowa Area Community College,187700,Main Campus,500 COLLEGE DR,MASON CITY,IA,50401,4,"Public, 2-year",1130.0,1349.0,2479.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"500 COLLEGE DR, MASON CITY, IA 50401",43.162585,-93.130111
154156001,Des Moines University-Osteopathic Medical Center,185500,Main Campus,8025 GRAND AVE,WEST DES MOINES,IA,50266,2,"Private nonprofit, 4-year or above",706.0,821.0,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"8025 GRAND AVE, WEST DES MOINES, IA 50266",41.54052885,-93.81504290573564
154174003,Palmer College of Chiropractic,1230000,"Palmer College of Chiropractic West (San Jose, CA)",90 E. Tasman Drive,San Jose,CA,95134,2,"Private nonprofit, 4-year or above",1235.0,943.0,2178.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"90 E. Tasman Drive, San Jose, CA 95134",37.40978155,-121.9416637568207
154235002,Saint Ambrose University,188900,54th Street,1950 East 54th Street,Davenport,IA,52807,2,"Private nonprofit, 4-year or above",1150.0,1597.0,2747.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1950 East 54th Street, Davenport, IA 52807",41.576681,-90.549661
154235004,Saint Ambrose University,188900,Center for Health Sciences Campus,1320 W. Lombard St.,Davenport,IA,52803,2,"Private nonprofit, 4-year or above",1150.0,1597.0,2747.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1320 W. Lombard St., Davenport, IA 52803",41.54235425,-90.59167667249284
154235008,Saint Ambrose University,188900,Center for Communications and Social Development,1310 West Pleasant Street,Davenport,IA,52803,2,"Private nonprofit, 4-year or above",1150.0,1597.0,2747.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1310 West Pleasant Street, Davenport, IA 52803",41.539668000000006,-90.59184699358974
154332001,La James International College-Davenport,2134500,Main Campus,5205 N. Brady Street,DAVENPORT,IA,52806,6,"Private for-profit, 2-year",3.0,93.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"5205 N. Brady Street, DAVENPORT, IA 52806",41.5956387,-90.5701527
154350001,Simpson College,188700,Main Campus,701 NORTH C ST,INDIANOLA,IA,50125,2,"Private nonprofit, 4-year or above",552.0,599.0,1151.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,"701 NORTH C ST, INDIANOLA, IA 50125",41.36657,-93.565115
154378002,Southeastern Community College,184800,Keokuk Campus,335 Messenger Road,Keokuk,IA,52632,4,"Public, 2-year",1030.0,1446.0,2476.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"335 Messenger Road, Keokuk, IA 52632",40.4201431,-91.39956673552147
154396001,Southwestern Community College,185700,Main Campus,1501 West Townline Street,CRESTON,IA,50801,4,"Public, 2-year",651.0,930.0,1581.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1501 West Townline Street, CRESTON, IA 50801",41.07418365,-94.37939075297838
154396002,Southwestern Community College,185700,Red Oak Center,2300 North 4th Street,Red Oak,IA,51566,4,"Public, 2-year",651.0,930.0,1581.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"2300 North 4th Street, Red Oak, IA 51566",41.0268291,-95.22760210034808
154396003,Southwestern Community College,185700,Osceola Center,2520 College Drive,Osceola,IA,50213,4,"Public, 2-year",651.0,930.0,1581.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"2520 College Drive, Osceola, IA 50213",41.0239013,-93.80264977724474
154448001,Capri College-Davenport,771700,Capri College,2540 East 53rd Street,Davenport,IA,52807,6,"Private for-profit, 2-year",10.0,136.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"2540 East 53rd Street, Davenport, IA 52807",41.57487004081633,-90.53938673469388
154457001,Iowa School of Beauty-Sioux City,3441300,Main Campus,3320 Line Drive,SIOUX CITY,IA,51106,6,"Private for-profit, 2-year",0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,"3320 Line Drive, SIOUX CITY, IA 51106",42.443527680567136,-96.36730014779884
154466001,E Q School of Hair Design,761100,Main Campus,2600 South 9th Street,Council Bluffs,IA,51501,6,"Private for-profit, 2-year",2.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"2600 South 9th Street, Council Bluffs, IA 51501",41.23596,-95.857737
154493005,Upper Iowa University,189300,UIU - Quad Cities,1401 Kimberly Rd.,Bettendorf,IA,52722,2,"Private nonprofit, 4-year or above",1247.0,1825.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1401 Kimberly Rd., Bettendorf, IA 52722",41.53596390045249,-90.5207720678733
154493006,Upper Iowa University,189300,UIU - Waterloo,3563 University Ave.,Waterloo,IA,50701,2,"Private nonprofit, 4-year or above",1247.0,1825.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"3563 University Ave., Waterloo, IA 50701",42.503247734501365,-92.39551988448692
154493011,Upper Iowa University,189300,UIU - DeRidder,401 West 1st St.,DeRidder,LA,70634,2,"Private nonprofit, 4-year or above",1247.0,1825.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"401 West 1st St., DeRidder, LA 70634",30.846664,-93.289145
154493020,Upper Iowa University,189300,UIU-Baton Rouge,7901 Independence Boulevard,Baton Rouge,LA,70806,2,"Private nonprofit, 4-year or above",1247.0,1825.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"7901 Independence Boulevard, Baton Rouge, LA 70806",30.445552,-91.108364
154536001,Wartburg Theological Seminary,189700,Wartburg Theological Seminary,333 Wartburg Pl,Dubuque,IA,52003,2,"Private nonprofit, 4-year or above",76.0,110.0,186.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"333 Wartburg Pl, Dubuque, IA 52003",42.48462216505765,-90.69059475746477
154572002,Western Iowa Tech Community College,731600,Cherokee,200 VICTORY DRIVE,CHEROKEE,IA,51012,4,"Public, 2-year",2062.0,3088.0,5150.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"200 VICTORY DRIVE, CHEROKEE, IA 51012",42.7688333,-95.5565732
154590001,William Penn University,190000,William Penn University,201 Trueblood Avenue,Oskaloosa,IA,52577,2,"Private nonprofit, 4-year or above",740.0,733.0,1473.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"201 Trueblood Avenue, Oskaloosa, IA 52577",41.3088793,-92.64844745596788
154642001,Allen County Community College,190100,Main Campus,1801 N Cottonwood,IOLA,KS,66749,4,"Public, 2-year",739.0,1268.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1801 N Cottonwood, IOLA, KS 66749",37.938218250000006,-95.39525872975244
154642002,Allen County Community College,190100,Allen County Community Collge - Burlingame Campus,100 Bloomquist,Burlingame,KS,66413,4,"Public, 2-year",739.0,1268.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"100 Bloomquist, Burlingame, KS 66413",38.758489,-95.834793
154697003,Barton County Community College,460800,Fort Leavenworth,120 Dickman Ave,Fort Leavenworth,KS,66027,4,"Public, 2-year",1937.0,2332.0,4269.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"120 Dickman Ave, Fort Leavenworth, KS 66027",39.3383905,-94.92047537956648
154697004,Barton County Community College,460800,Grandview Plaza,100 Continental,Grandview Plaza,KS,66441,4,"Public, 2-year",1937.0,2332.0,4269.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"100 Continental, Grandview Plaza, KS 66441",39.028518,-96.801269
154721001,Bethany College,190400,Main Campus,335 E Swensson,LINDSBORG,KS,67456,2,"Private nonprofit, 4-year or above",435.0,309.0,744.0,1.0,4.0,3.0,0.0,0.0,0.0,0,1,1,1,1,1,"335 E Swensson, LINDSBORG, KS 67456",38.5810524,-97.67209728576788
154925002,Coffeyville Community College,191000,Coffeyville Community College Technical Campus,6TH & ROOSEVELT,COFFEYVILLE,KS,67337,4,"Public, 2-year",860.0,614.0,1474.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"6TH & ROOSEVELT, COFFEYVILLE, KS 67337",37.038804,-95.633871
154925003,Coffeyville Community College,191000,Columbus Technical Campus,509 W. Elm,Columbus,KS,66725,4,"Public, 2-year",860.0,614.0,1474.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"509 W. Elm, Columbus, KS 66725",37.169165,-94.85961
154934001,Colby Community College,191100,Main Campus,1255 S RANGE,COLBY,KS,67701,4,"Public, 2-year",429.0,951.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,1,"1255 S RANGE, COLBY, KS 67701",39.28923596875,-101.0554211875
155052002,Flint Hills Technical College,526400,Downtown Campus,215 West 6th Avenue,Emporia,KS,66801,4,"Public, 2-year",880.0,730.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"215 West 6th Avenue, Emporia, KS 66801",38.404914857142856,-96.18297542857142
155052003,Flint Hills Technical College,526400,Adult Education Center,620 Constitution,Emporia,KS,66801,4,"Public, 2-year",880.0,730.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"620 Constitution, Emporia, KS 66801",38.40531574969831,-96.18256688831616
155098001,Fort Scott Community College,191600,Fort Scott Community College Fort Scott Campus,2108 S HORTON,FORT SCOTT,KS,66701,4,"Public, 2-year",686.0,813.0,1499.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"2108 S HORTON, FORT SCOTT, KS 66701",37.8164278,-94.715548
155104001,Garden City Community College,191900,Main Campus,801 CAMPUS DRIVE,GARDEN CITY,KS,67846,4,"Public, 2-year",888.0,1026.0,1914.0,0.0,1.0,0.0,1.0,1.0,0.0,0,2,0,1,1,1,"801 CAMPUS DRIVE, GARDEN CITY, KS 67846",37.9700085,-100.84966825
155159001,Hays Academy of Hair Design,2257700,Hays Academy of Hair Design,1214 East 27th Street,HAYS,KS,67601,9,"Private for-profit, less-than 2-year",0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1214 East 27th Street, HAYS, KS 67601",38.885374255504686,-99.31378771457368
155186002,Highland Community College,192100,Wamego Center,500 Miller Drive,Wamego,KS,66547,4,"Public, 2-year",1043.0,1296.0,2339.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"500 Miller Drive, Wamego, KS 66547",39.2094103,-96.28783585
155186003,Highland Community College,192100,Perry Center,203 West Bridge Street,Perry,KS,66073,4,"Public, 2-year",1043.0,1296.0,2339.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"203 West Bridge Street, Perry, KS 66073",39.07509833333333,-95.39675433333332
155186004,Highland Community College,192100,Western Center,313 Nemaha,Baileyville,KS,66404,4,"Public, 2-year",1043.0,1296.0,2339.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"313 Nemaha, Baileyville, KS 66404",39.845012387755105,-96.18584948979591
155195001,Hutchinson Community College,192300,Hutchinson Community College Main Campus,1300 N. Plum St.,Hutchinson,KS,67501,4,"Public, 2-year",2145.0,2815.0,4960.0,1.0,1.0,0.0,0.0,9.0,1.0,0,2,0,1,1,1,"1300 N. Plum St., Hutchinson, KS 67501",38.06662165,-97.91993571739356
155195003,Hutchinson Community College,192300,HutchCC-McPherson,2208 E. Kansas Ave.,McPherson,KS,67460,4,"Public, 2-year",2145.0,2815.0,4960.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"2208 E. Kansas Ave., McPherson, KS 67460",38.3710214744379,-97.62617409076464
155195004,Hutchinson Community College,192300,HutchCC-Newton,203 E. Broadway St.,Newton,KS,67114,4,"Public, 2-year",2145.0,2815.0,4960.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"203 E. Broadway St., Newton, KS 67114",38.0498162572077,-97.34293069407433
155201002,Independence Community College,192400,Independence Community College West Campus,2615 W Main St.,Independence,KS,67301,4,"Public, 2-year",370.0,439.0,809.0,,,,,,,0,0,0,0,0,1,"2615 W Main St., Independence, KS 67301",37.22508408988764,-95.73837046067416
155210002,Johnson County Community College,824400,Olathe Health Education Center,21201 W. 152nd Street,Olathe,KS,66061,4,"Public, 2-year",7418.0,9079.0,16497.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"21201 W. 152nd Street, Olathe, KS 66061",38.85240185,-94.83074738238491
155210003,Johnson County Community College,824400,West Park Center,9780 W. 87th Street,Overland Park,KS,66212,4,"Public, 2-year",7418.0,9079.0,16497.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"9780 W. 87th Street, Overland Park, KS 66212",38.97219385,-94.69837341428024
155210004,Johnson County Community College,824400,Overland Park Fire Training Center,12401 Hemlock,Overland Park,KS,66213,4,"Public, 2-year",7418.0,9079.0,16497.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"12401 Hemlock, Overland Park, KS 66213",38.902708,-94.683225
155210005,Johnson County Community College,824400,Antioch Library,8700 Shawnee Mission Parkway,Merriam,KS,66202,4,"Public, 2-year",7418.0,9079.0,16497.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"8700 Shawnee Mission Parkway, Merriam, KS 66202",39.015032,-94.686616
155283001,Concorde Career College-Kansas City,2361600,Concorde Career College-Kansas City,930 Carondelet Drive,Kansas City,MO,64111,3,"Private for-profit, 4-year or above",65.0,512.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"930 Carondelet Drive, Kansas City, MO 64111",38.93505487552554,-94.6033882388856
155292001,Kansas City Kansas Community College,192500,KCKCC CAMPUS,7250 STATE AVE,KANSAS CITY,KS,66112,4,"Public, 2-year",1945.0,2731.0,4676.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"7250 STATE AVE, KANSAS CITY, KS 66112",39.116747,-94.746812
155292005,Kansas City Kansas Community College,192500,Auto Tech Campus,6736 State Ave,Kansas City,KS,66102,4,"Public, 2-year",1945.0,2731.0,4676.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"6736 State Ave, Kansas City, KS 66102",39.1176733,-94.73510832461147
155317001,University of Kansas,194800,Main Campus (Lawrence),1450 Jayhawk Boulevard,LAWRENCE,KS,66045,1,"Public, 4-year or above",12098.0,14610.0,26708.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,1,1,"1450 Jayhawk Boulevard, LAWRENCE, KS 66045",38.9561838,-95.2436836
155317002,University of Kansas,194800,Edwards Campus (Overland Park),12600 Quivira Road,Overland Park,KS,66213,1,"Public, 4-year or above",12098.0,14610.0,26708.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"12600 Quivira Road, Overland Park, KS 66213",38.89991505,-94.72657922045454
155317003,University of Kansas,194800,Medical Center (Kansas City),3901 Rainbow Blvd,Kansas City,KS,66160,1,"Public, 4-year or above",12098.0,14610.0,26708.0,0.0,7.0,3.0,0.0,2.0,1.0,0,9,3,1,1,1,"3901 Rainbow Blvd, Kansas City, KS 66160",39.05627,-94.6075173
155317004,University of Kansas,194800,Medical Center (Wichita),1010 North Kansas,Wichita,KS,67214,1,"Public, 4-year or above",12098.0,14610.0,26708.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,1,1,1,"1010 North Kansas, Wichita, KS 67214",37.7016,-97.3156
155317005,University of Kansas,194800,Medical Center (Salina),400 S Santa Fe Ave,Salina,KS,67401,1,"Public, 4-year or above",12098.0,14610.0,26708.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"400 S Santa Fe Ave, Salina, KS 67401",38.8322921,-97.6103762526024
155317008,University of Kansas,194800,Kansas Law Enforcement Training Center (KLETC) Hays,2101 East 13th Street,Hays,KS,67601,1,"Public, 4-year or above",12098.0,14610.0,26708.0,,,,,,,0,0,0,0,0,1,"2101 East 13th Street, Hays, KS 67601",38.871066,-99.29831495959596
155317009,University of Kansas,194800,Kansas Law Enforcement Training Center (KLETC) Parsons,2103 Corning Avenue,Parsons,KS,67357,1,"Public, 4-year or above",12098.0,14610.0,26708.0,,,,,,,0,0,0,0,0,1,"2103 Corning Avenue, Parsons, KS 67357",37.337588905779505,-95.2676283982516
155353003,Old Town Barber College-Wichita,2134800,Old Town Barber College,14133 E. US Hwy 40,Kansas City,MO,64136,9,"Private for-profit, less-than 2-year",67.0,9.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"14133 E. US Hwy 40, Kansas City, MO 64136",39.03391,-94.3740145
155423001,Washburn Institute of Technology,194901,Washburn Institute of Technology,5724 HUNTOON,TOPEKA,KS,66604,7,"Public, less-than 2-year",722.0,435.0,1157.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"5724 HUNTOON, TOPEKA, KS 66604",39.04380775510204,-95.75002506122448
155566001,Neosho County Community College,193600,Main Campus,800 W 14TH ST,CHANUTE,KS,66720,4,"Public, 2-year",695.0,943.0,1638.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,1,"800 W 14TH ST, CHANUTE, KS 66720",37.66950355,-95.4640409182686
155566002,Neosho County Community College,193600,Ottawa Campus,900 East Logan Street,Ottawa,KS,66067,4,"Public, 2-year",695.0,943.0,1638.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"900 East Logan Street, Ottawa, KS 66067",38.622965,-95.256056
155593002,North Central Kansas Technical College,526500,Hays Campus,2205 Wheatland Ave.,Hays,KS,67601,4,"Public, 2-year",621.0,378.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"2205 Wheatland Ave., Hays, KS 67601",38.879766700000005,-99.29100159547394
155812002,University of Saint Mary,194300,Overland Park Campus,4500 College Boulevard,Overland Park,KS,66211,2,"Private nonprofit, 4-year or above",612.0,655.0,1267.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"4500 College Boulevard, Overland Park, KS 66211",38.9278868,-94.63729385379902
155830001,Salina Area Technical College,549900,Main Campus,2562 Centennial Road,Salina,KS,67401,4,"Public, 2-year",411.0,444.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"2562 Centennial Road, Salina, KS 67401",38.794437428575634,-97.63449077502815
155900002,Southwestern College,194000,Wichita Center - East,2800 South Rock Road,Wichita,KS,67210,2,"Private nonprofit, 4-year or above",766.0,408.0,1174.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"2800 South Rock Road, Wichita, KS 67210",37.6432615,-97.2444128
156107008,Wichita State University-Campus of Applied Sciences and Technology,549800,WSU South,3821 E. Harry St,Wichita,KS,67218,4,"Public, 2-year",2745.0,2276.0,5021.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"3821 E. Harry St, Wichita, KS 67218",37.6631747,-97.2897208
156107010,Wichita State University-Campus of Applied Sciences and Technology,549800,West Campus,3801 N Walker Ave,Maize,KS,67101,4,"Public, 2-year",2745.0,2276.0,5021.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"3801 N Walker Ave, Maize, KS 67101",37.755384,-97.459032
156107011,Wichita State University-Campus of Applied Sciences and Technology,549800,Old Town Campus,213 N. Mead,Wichita,KS,67202,4,"Public, 2-year",2745.0,2276.0,5021.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"213 N. Mead, Wichita, KS 67202",37.68828016083051,-97.32896512228312
156107012,Wichita State University-Campus of Applied Sciences and Technology,549800,AEGD,2838 N. Oliver,Wichita,KS,67220,4,"Public, 2-year",2745.0,2276.0,5021.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"2838 N. Oliver, Wichita, KS 67220",37.734164904761904,-97.280532
156125002,Wichita State University,195000,Wichita State University Old Town ,213 N. Mead,Wichita,KS,67202,1,"Public, 4-year or above",7220.0,8996.0,16216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"213 N. Mead, Wichita, KS 67202",37.68828016083051,-97.32896512228312
156125003,Wichita State University,195000,Wichita State University South,3805 E. Harry,Wichita,KS,67218,1,"Public, 4-year or above",7220.0,8996.0,16216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"3805 E. Harry, Wichita, KS 67218",37.6632069,-97.290997
156125005,Wichita State University,195000,National Center for Aviation Training (NCAT),4004 N. Webb Road,Wichita,KS,67226,1,"Public, 4-year or above",7220.0,8996.0,16216.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"4004 N. Webb Road, Wichita, KS 67226",37.75607842659595,-97.22648388120824
